  348.02588          -12.086725999999999
  348.07187000000005 -12.069157         
  347.9689           -12.062337         
  348.02942          -12.051049         
  347.95575          -12.021306         
  348.08713          -11.994261         
  348.1611           -11.988667         
  348.15344          -11.982914         
  348.02133          -11.982769000000001
  347.95337          -11.980719         
  348.10907000000003 -11.962219000000001
  348.1568           -11.957374         
  348.1967           -11.955144         
  347.9387           -11.952091000000001
  348.30402000000004 -11.942684         
  348.13382          -11.938054         
  348.23227          -11.933897         
  347.9982           -11.933553999999999
  348.2869           -11.932072         
  347.87073          -11.920396         
  348.32065          -11.917603999999999
  348.0003           -11.917110000000001
  347.8966           -11.916607         
  347.94525          -11.910675999999999
  348.2375           -11.908195         
  348.06662          -11.904591         
  348.1784           -11.902596         
  348.04565          -11.900209         
  348.15897          -11.899261         
  347.91055          -11.897635000000001
  347.94922          -11.896714         
  348.15862999999996 -11.896377000000001
  348.05862          -11.887722         
  347.89807          -11.887552000000001
  348.2401           -11.882698         
  347.87448          -11.882302000000001
  348.39572000000004 -11.858483         
  347.81735          -11.85609          
  348.24887          -11.854553         
  348.26602          -11.854275         
  347.86786          -11.852871         
  348.09625          -11.849437         
  348.01193          -11.844596000000001
  347.94427          -11.825884         
  348.3517           -11.819374         
  348.3337           -11.818319         
  347.9289           -11.816757         
  348.49573          -11.808779         
  347.9629           -11.806824         
  347.78995          -11.806722         
  348.19916          -11.8043           
  347.78796          -11.79838          
  348.41766          -11.79701          
  348.13895          -11.794328         
  348.0987           -11.793222         
  348.37796000000003 -11.777948         
  348.20944          -11.775735000000001
  347.8306           -11.761766999999999
  347.94415          -11.760391         
  348.3153           -11.756657         
  348.4076           -11.749342         
  348.4129           -11.746193         
  347.9489           -11.739844999999999
  348.22412          -11.722362         
  348.07662999999997 -11.721809         
  347.93408          -11.719939         
  348.07578          -11.719531         
  348.43176          -11.713218         
  348.15707000000003 -11.711623         
  348.0429           -11.707932000000001
  348.1647           -11.705860000000001
  348.57132          -11.702937         
  348.1618           -11.700896         
  348.52045          -11.700859         
  348.1887           -11.695522         
  348.18768          -11.694861         
  348.15677          -11.685325         
  348.65384          -11.681448         
  348.29935          -11.680846         
  348.22937          -11.678896         
  348.14075          -11.677653999999999
  348.4599           -11.677093         
  348.2299           -11.670294         
  348.41003          -11.669062         
  348.42355          -11.668982000000002
  348.03354          -11.667117999999999
  348.31573          -11.664197         
  348.2681           -11.663891         
  348.4955           -11.661499000000001
  348.31772          -11.660967999999999
  348.31453999999997 -11.653812         
  348.4191           -11.648892         
  348.40598          -11.646281         
  348.51678          -11.629405         
  348.6027           -11.623472         
  348.17584          -11.619075         
  348.7376           -11.618039999999999
  348.20905          -11.617219         
  348.64737          -11.617039         
  348.1831           -11.609732000000001
  348.49602999999996 -11.608433999999999
  348.25296000000003 -11.602772         
  348.37216          -11.602682000000001
  348.38144          -11.583058         
  348.31203999999997 -11.567101         
  348.2777           -11.566989         
  348.27572999999995 -11.566588000000001
  348.4528           -11.55926          
  348.82538          -11.554661         
  348.75867          -11.547291         
  348.73276          -11.544641         
  348.53702000000004 -11.541908         
  348.7556           -11.539699         
  348.84317000000004 -11.536285000000001
  348.59738          -11.532567         
  348.43045          -11.532182         
  348.59348          -11.52232          
  348.6769           -11.518989999999999
  348.8957           -11.511813         
  348.80048          -11.509507000000001
  348.49387          -11.506145         
  348.4881           -11.50517          
  348.52304          -11.496217999999999
  348.91296          -11.492602999999999
  348.8738           -11.488548         
  348.60254          -11.470446         
  348.72763          -11.466409         
  348.90527000000003 -11.463389999999999
  348.55405          -11.448996000000001
  348.56326          -11.44334          
  348.7042           -11.438547999999999
  348.65692          -11.428716         
  348.97705          -11.423833         
  348.80325          -11.418462         
  348.59982          -11.414881         
  349.04797          -11.410507         
  348.95215          -11.406199         
  349.0634           -11.387953         
  348.82718          -11.383785000000001
  349.05338          -11.38101          
  348.83797999999996 -11.380208999999999
  348.93396          -11.349434         
  349.11234          -11.342399         
  348.98602          -11.332466         
  348.89687999999995 -11.330567         
  348.8498           -11.328685         
  348.8514           -11.313663         
  348.94498          -11.31073          
  349.0851           -11.291329         
  348.93756          -11.291077         
  349.06537000000003 -11.285783         
  349.20496          -11.282415         
  349.03912          -11.265062         
  349.1805           -11.248319         
  349.28952000000004 -11.232517999999999
  349.26068          -11.217874         
  349.22677999999996 -11.19726          
  349.23315          -11.185591         
  349.31973          -11.17343          
  349.2319           -11.172661999999999
  349.34866          -11.167561         
  349.36642          -11.165519999999999
  349.30914          -11.162578         
  349.45737          -11.118022         
  349.49292          -11.06216          
  349.5466           -11.055131         
  349.01373          -11.318633         
  348.25412          -11.703503999999999
  348.27902          -11.809766         
  347.8352           -11.809115         
  349.4267           -11.09067          
